time,elbow_moment_Nm,act_TRIlong,act_TRIlat,act_TRImed,act_BIClong,act_BICshort,act_BRA,act_BRD_hand,act_elbow_assist,frc_TRIlong,frc_TRIlat,frc_TRImed,frc_BIClong,frc_BICshort,frc_BRA,frc_BRD_hand,rep_index,fatigue_level
0.90000,4.61661,0.01001,0.01002,0.01002,0.16319,0.05588,0.27423,0.06711,0.02124,7.30490,4.62487,4.29704,92.92291,23.05863,266.60850,14.92107,1,0.00000
0.91000,4.61612,0.01001,0.01002,0.01002,0.16314,0.05583,0.27409,0.06707,0.02122,7.30031,4.62092,4.29340,92.92461,23.04052,266.56503,14.91574,1,0.00000
0.92000,4.61675,0.01001,0.01002,0.01002,0.16307,0.05574,0.27398,0.06702,0.02120,7.29745,4.61871,4.29136,92.92487,23.00629,266.63917,14.91053,1,0.00000
0.93000,4.61855,0.01001,0.01002,0.01002,0.16302,0.05565,0.27395,0.06698,0.02118,7.29467,4.61661,4.28940,92.93611,22.97881,266.79683,14.90722,1,0.00000
0.94000,4.62156,0.01001,0.01002,0.01002,0.16300,0.05557,0.27401,0.06695,0.02117,7.29201,4.61448,4.28741,92.96293,22.95422,267.03854,14.90633,1,0.00000
0.95000,4.62578,0.01001,0.01002,0.01002,0.16301,0.05551,0.27416,0.06693,0.02117,7.28951,4.61233,4.28539,93.00575,22.93302,267.36412,14.90798,1,0.00000
0.96000,4.63120,0.01001,0.01002,0.01002,0.16305,0.05545,0.27440,0.06693,0.02117,7.28720,4.61020,4.28339,93.06466,22.91563,267.77199,14.91228,1,0.00000
0.97000,4.63779,0.01001,0.01002,0.01002,0.16313,0.05540,0.27474,0.06694,0.02118,7.28513,4.60812,4.28141,93.13941,22.90240,268.25911,14.91925,1,0.00000
0.98000,4.64550,0.01001,0.01002,0.01002,0.16324,0.05536,0.27517,0.06696,0.02120,7.28331,4.60611,4.27950,93.22938,22.89358,268.82100,14.92887,1,0.00000
0.99000,4.65423,0.01001,0.01002,0.01002,0.16339,0.05534,0.27568,0.06700,0.02123,7.28178,4.60420,4.27768,93.33359,22.88936,269.45166,14.94105,1,0.00000
1.00000,4.66389,0.01001,0.01002,0.01002,0.16356,0.05533,0.27628,0.06705,0.02127,7.28057,4.60242,4.27597,93.45072,22.88982,270.14375,14.95566,1,0.00000
1.01000,4.67436,0.01001,0.01002,0.01002,0.16376,0.05533,0.27695,0.06711,0.02131,7.27969,4.60080,4.27440,93.57912,22.89495,270.88857,14.97250,1,0.00000
1.02000,4.68549,0.01001,0.01002,0.01002,0.16399,0.05535,0.27768,0.06719,0.02136,7.27916,4.59935,4.27299,93.71688,22.90465,271.67627,14.99133,1,0.00000
1.03000,4.69712,0.01001,0.01002,0.01002,0.16423,0.05537,0.27846,0.06728,0.02141,7.27899,4.59810,4.27175,93.86179,22.91875,272.49595,15.01187,1,0.00000
1.04000,4.70908,0.01001,0.01002,0.01002,0.16450,0.05541,0.27929,0.06737,0.02147,7.27920,4.59706,4.27071,94.01149,22.93698,273.33587,15.03377,1,0.00000
1.05000,4.72119,0.01001,0.01002,0.01002,0.16477,0.05547,0.28015,0.06748,0.02153,7.27977,4.59624,4.26988,94.16312,22.96082,274.18211,15.05709,1,0.00000
1.06000,4.73326,0.01001,0.01002,0.01002,0.16506,0.05553,0.28103,0.06759,0.02160,7.28070,4.59566,4.26926,94.31462,22.98632,275.02496,15.08066,1,0.00000
1.07000,4.74508,0.01001,0.01002,0.01002,0.16535,0.05561,0.28191,0.06771,0.02167,7.28199,4.59532,4.26887,94.46208,23.01989,275.84543,15.10574,1,0.00000
1.08000,4.75648,0.01001,0.01002,0.01002,0.16563,0.05569,0.28278,0.06783,0.02173,7.28361,4.59523,4.26870,94.60464,23.05078,276.63967,15.12936,1,0.00000
1.09000,4.76725,0.01001,0.01002,0.01002,0.16591,0.05577,0.28364,0.06794,0.02180,7.28555,4.59537,4.26877,94.73872,23.08350,277.39057,15.15236,1,0.00000
1.10000,4.77721,0.01001,0.01002,0.01002,0.16618,0.05586,0.28445,0.06806,0.02187,7.28778,4.59576,4.26905,94.86176,23.11744,278.08603,15.17433,1,0.00000
1.11000,4.78620,0.01001,0.01002,0.01002,0.16643,0.05595,0.28522,0.06817,0.02194,7.29026,4.59637,4.26955,94.97130,23.15195,278.71465,15.19484,1,0.00000
1.12000,4.79405,0.01001,0.01002,0.01002,0.16666,0.05604,0.28593,0.06828,0.02200,7.29297,4.59720,4.27025,95.06504,23.18644,279.26576,15.21356,1,0.00000
1.13000,4.80060,0.01001,0.01002,0.01002,0.16687,0.05613,0.28656,0.06837,0.02206,7.29586,4.59822,4.27115,95.14091,23.21985,279.73013,15.22995,1,0.00000
1.14000,4.80574,0.01001,0.01002,0.01002,0.16704,0.05623,0.28710,0.06846,0.02211,7.29889,4.59943,4.27222,95.19575,23.25850,280.09298,15.24534,1,0.00000
1.15000,4.80932,0.01001,0.01002,0.01002,0.16718,0.05632,0.28755,0.06854,0.02216,7.30201,4.60079,4.27344,95.23012,23.28805,280.35910,15.25616,1,0.00000
1.16000,4.81127,0.01001,0.01002,0.01002,0.16727,0.05639,0.28790,0.06860,0.02220,7.30517,4.60229,4.27479,95.24128,23.31443,280.51635,15.26366,1,0.00000
1.17000,4.81147,0.01001,0.01002,0.01002,0.16733,0.05646,0.28813,0.06864,0.02223,7.30833,4.60389,4.27624,95.23099,23.33661,280.55767,15.26738,1,0.00000
1.18000,4.80988,0.01001,0.01002,0.01002,0.16737,0.05651,0.28822,0.06866,0.02225,7.31404,4.60557,4.27778,95.22940,23.35220,280.46204,15.26610,1,0.00000
1.19000,4.80642,0.01001,0.01002,0.01002,0.16735,0.05654,0.28818,0.06866,0.02227,7.32008,4.60730,4.27937,95.20025,23.36212,280.24715,15.26059,1,0.00000
1.20000,4.80104,0.01001,0.01002,0.01002,0.16726,0.05655,0.28800,0.06863,0.02226,7.32584,4.60983,4.28171,95.12659,23.35750,279.93210,15.24982,1,0.00000
1.21000,4.79372,0.01001,0.01002,0.01002,0.16708,0.05651,0.28766,0.06857,0.02224,7.33121,4.61320,4.28483,95.00559,23.33682,279.51840,15.23349,1,0.00000
