time,elbow_moment_Nm,act_TRIlong,act_TRIlat,act_TRImed,act_BIClong,act_BICshort,act_BRA,act_BRD_hand,act_elbow_assist,frc_TRIlong,frc_TRIlat,frc_TRImed,frc_BIClong,frc_BICshort,frc_BRA,frc_BRD_hand,rep_index,fatigue_level
0.91000,11.90857,0.01001,0.01007,0.01007,0.27961,0.13319,0.18528,0.13612,0.01109,7.11709,7.43595,7.29149,117.10548,38.39242,136.85162,23.87531,1,0.01550
0.92000,11.76622,0.01001,0.01008,0.01009,0.27604,0.13099,0.18334,0.13470,0.01094,7.07641,7.44648,7.30755,115.22892,37.58557,135.03052,23.56591,1,0.01570
0.93000,11.62076,0.01001,0.01010,0.01011,0.27249,0.12882,0.18140,0.13327,0.01079,7.03563,7.45398,7.32021,113.37578,36.79344,133.23120,23.25755,1,0.01590
0.94000,11.46993,0.01001,0.01011,0.01012,0.26889,0.12663,0.17941,0.13182,0.01064,6.99474,7.45877,7.32994,111.52295,36.00862,131.42196,22.94624,1,0.01600
0.95000,11.31164,0.01002,0.01012,0.01013,0.26521,0.12440,0.17733,0.13031,0.01049,6.95372,7.46034,7.33623,109.65200,35.22240,129.57452,22.62726,1,0.01620
0.96000,11.14383,0.01002,0.01012,0.01013,0.26139,0.12209,0.17513,0.12870,0.01034,6.91244,7.45460,7.33474,107.74649,34.42332,127.66061,22.29464,1,0.01640
0.97000,10.96463,0.01002,0.01012,0.01013,0.25739,0.11966,0.17275,0.12697,0.01018,6.87091,7.44532,7.32949,105.79133,33.60541,125.65253,21.94543,1,0.01650
0.98000,10.77324,0.01002,0.01011,0.01012,0.25316,0.11710,0.17017,0.12509,0.01001,6.82899,7.43025,7.31819,103.78040,32.76379,123.53241,21.57750,1,0.01670
0.99000,10.57102,0.01002,0.01007,0.01007,0.24880,0.11430,0.16744,0.12301,0.00982,6.78944,7.38868,7.27722,101.74768,31.86969,121.33477,21.18069,1,0.01690
1.00000,10.36244,0.01002,0.01008,0.01008,0.24428,0.11156,0.16453,0.12095,0.00964,6.74760,7.38220,7.27521,99.69067,31.00830,119.05256,20.79358,1,0.01710
1.01000,10.15502,0.01002,0.01009,0.01009,0.23980,0.10883,0.16160,0.11887,0.00945,6.70538,7.37363,7.27104,97.69230,30.16484,116.79137,20.41399,1,0.01720
1.02000,9.95800,0.01002,0.01006,0.01006,0.23552,0.10622,0.15876,0.11690,0.00927,6.65731,7.33716,7.23876,95.81465,29.36993,114.63526,20.05849,1,0.01740
1.03000,9.77986,0.01002,0.01005,0.01005,0.23170,0.10378,0.15623,0.11511,0.00911,6.61378,7.31222,7.21714,94.15384,28.63560,112.73073,19.74196,1,0.01760
1.04000,9.62543,0.01002,0.01004,0.01004,0.22839,0.10165,0.15406,0.11361,0.00897,6.57036,7.28889,7.19722,92.72463,27.99291,111.11139,19.47769,1,0.01770
1.05000,9.49378,0.01002,0.01004,0.01005,0.22557,0.09983,0.15225,0.11239,0.00885,6.52729,7.27226,7.18451,91.50821,27.44637,109.76663,19.26494,1,0.01790
1.06000,9.37778,0.01002,0.01004,0.01004,0.22311,0.09820,0.15071,0.11135,0.00875,6.48484,7.24874,7.16426,90.44605,26.95423,108.63043,19.08456,1,0.01810
1.07000,9.26584,0.01002,0.01004,0.01004,0.22076,0.09665,0.14926,0.11037,0.00866,6.44309,7.22641,7.14519,89.43434,26.48780,107.56315,18.91516,1,0.01830
1.08000,9.14545,0.01002,0.01004,0.01004,0.21825,0.09506,0.14768,0.10931,0.00856,6.40202,7.20756,7.12991,88.36319,26.01466,106.40652,18.73205,1,0.01840
1.09000,9.00723,0.01002,0.01004,0.01004,0.21539,0.09325,0.14581,0.10803,0.00845,6.36146,7.18588,7.11144,87.16459,25.48693,105.05486,18.51319,1,0.01860
1.10000,8.84812,0.01002,0.01004,0.01004,0.21212,0.09120,0.14357,0.10648,0.00831,6.32118,7.16448,7.09327,85.81345,24.89990,103.45489,18.25294,1,0.01880
1.11000,8.67250,0.01002,0.01004,0.01004,0.20849,0.08895,0.14101,0.10471,0.00816,6.28093,7.14228,7.07425,84.34857,24.26606,101.64590,17.95972,1,0.01890
1.12000,8.49073,0.01002,0.01004,0.01004,0.20473,0.08657,0.13829,0.10282,0.00800,6.24054,7.11868,7.05364,82.86152,23.60906,99.74899,17.65418,1,0.01910
1.13000,8.31567,0.01002,0.01004,0.01004,0.20108,0.08426,0.13560,0.10097,0.00783,6.19999,7.09372,7.03166,81.45128,22.97967,97.90339,17.36321,1,0.01930
