time,rep_index,elbow_moment_Nm,task_failure,a0_BIClong,afat_BIClong,MF_BIClong,cap_BIClong,a0_BICshort,afat_BICshort,MF_BICshort,cap_BICshort,a0_BRA,afat_BRA,MF_BRA,cap_BRA,a0_BRD_hand,afat_BRD_hand,MF_BRD_hand,cap_BRD_hand
0.72000,1,2.72916,0,0.08075,0.07005,0.05899,0.99942,0.03745,0.03745,0.03602,0.99964,0.04776,0.05398,0.03043,0.99970,0.03622,0.02905,0.02464,0.99976
0.73000,1,2.72105,0,0.07989,0.06997,0.05963,0.99941,0.03682,0.03672,0.03635,0.99964,0.04742,0.05387,0.03092,0.99970,0.03577,0.02873,0.02490,0.99975
0.74000,1,2.71431,0,0.07856,0.06904,0.06026,0.99940,0.03702,0.03638,0.03669,0.99964,0.04704,0.05344,0.03141,0.99969,0.03644,0.02898,0.02516,0.99975
0.75000,1,2.70869,0,0.07768,0.06890,0.06088,0.99940,0.03655,0.03580,0.03701,0.99963,0.04667,0.05336,0.03189,0.99969,0.03615,0.02878,0.02543,0.99975
0.76000,1,2.70385,0,0.07718,0.06919,0.06151,0.99939,0.03569,0.03506,0.03733,0.99963,0.04635,0.05348,0.03238,0.99968,0.03543,0.02841,0.02568,0.99975
0.77000,1,2.69929,0,0.07649,0.06883,0.06214,0.99938,0.03553,0.03465,0.03765,0.99963,0.04618,0.05322,0.03287,0.99968,0.03543,0.02834,0.02594,0.99974
0.78000,1,2.69413,0,0.07610,0.06891,0.06277,0.99938,0.03491,0.03403,0.03796,0.99962,0.04604,0.05315,0.03335,0.99967,0.03498,0.02808,0.02620,0.99974
0.79000,1,2.68702,0,0.07556,0.06868,0.06340,0.99937,0.03463,0.03359,0.03826,0.99962,0.04589,0.05293,0.03383,0.99967,0.03483,0.02793,0.02645,0.99974
0.80000,1,2.67632,0,0.07495,0.06850,0.06402,0.99937,0.03422,0.03305,0.03856,0.99962,0.04569,0.05277,0.03431,0.99966,0.03460,0.02776,0.02671,0.99974
0.81000,1,2.66044,0,0.07425,0.06815,0.06464,0.99936,0.03390,0.03254,0.03886,0.99961,0.04545,0.05252,0.03479,0.99966,0.03440,0.02755,0.02696,0.99973
0.82000,1,2.63842,0,0.07327,0.06758,0.06526,0.99935,0.03367,0.03202,0.03915,0.99961,0.04507,0.05224,0.03527,0.99965,0.03430,0.02735,0.02721,0.99973
0.83000,1,2.61037,0,0.07250,0.06732,0.06587,0.99935,0.03291,0.03115,0.03944,0.99961,0.04468,0.05207,0.03574,0.99965,0.03373,0.02690,0.02745,0.99973
0.84000,1,2.57765,0,0.07158,0.06683,0.06648,0.99934,0.03226,0.03030,0.03971,0.99961,0.04422,0.05183,0.03622,0.99964,0.03327,0.02646,0.02769,0.99973
0.85000,1,2.54265,0,0.07039,0.06612,0.06708,0.99934,0.03186,0.02961,0.03998,0.99960,0.04362,0.05155,0.03668,0.99964,0.03297,0.02608,0.02793,0.99972
0.86000,1,2.50815,0,0.06943,0.06561,0.06768,0.99933,0.03115,0.02872,0.04024,0.99960,0.04311,0.05135,0.03715,0.99963,0.03249,0.02564,0.02816,0.99972
0.87000,1,2.47664,0,0.06842,0.06498,0.06827,0.99932,0.03075,0.02808,0.04050,0.99960,0.04256,0.05113,0.03762,0.99963,0.03217,0.02529,0.02839,0.99972
0.88000,1,2.44962,0,0.06809,0.06490,0.06886,0.99932,0.02969,0.02705,0.04074,0.99960,0.04246,0.05093,0.03808,0.99962,0.03132,0.02467,0.02862,0.99972
0.89000,1,2.42736,0,0.06705,0.06347,0.06944,0.99931,0.03067,0.02729,0.04099,0.99959,0.04215,0.05015,0.03854,0.99962,0.03226,0.02497,0.02885,0.99971
0.90000,1,2.40898,0,0.06682,0.06416,0.07002,0.99931,0.02888,0.02599,0.04123,0.99959,0.04184,0.05062,0.03900,0.99961,0.03086,0.02426,0.02907,0.99971
0.91000,1,2.39295,0,0.06588,0.06352,0.07060,0.99930,0.02910,0.02592,0.04147,0.99959,0.04131,0.05052,0.03946,0.99961,0.03117,0.02441,0.02929,0.99971
0.92000,1,2.37754,0,0.06549,0.06267,0.07117,0.99929,0.02964,0.02599,0.04170,0.99959,0.04142,0.04978,0.03992,0.99961,0.03164,0.02451,0.02951,0.99971
0.93000,1,2.36118,0,0.06493,0.06240,0.07174,0.99929,0.02939,0.02564,0.04194,0.99958,0.04118,0.04966,0.04037,0.99960,0.03149,0.02439,0.02974,0.99970
0.94000,1,2.34251,0,0.06482,0.06298,0.07232,0.99928,0.02777,0.02444,0.04216,0.99958,0.04102,0.05000,0.04082,0.99960,0.03029,0.02379,0.02995,0.99970
0.95000,1,2.32030,0,0.06431,0.06266,0.07289,0.99928,0.02737,0.02395,0.04238,0.99958,0.04082,0.04981,0.04128,0.99959,0.03009,0.02362,0.03017,0.99970
0.96000,1,2.29330,0,0.06328,0.06140,0.07345,0.99927,0.02836,0.02430,0.04260,0.99958,0.04043,0.04916,0.04173,0.99959,0.03082,0.02383,0.03038,0.99970
0.97000,1,2.26038,0,0.06235,0.06084,0.07400,0.99927,0.02805,0.02383,0.04281,0.99957,0.03994,0.04900,0.04217,0.99958,0.03057,0.02358,0.03060,0.99970
0.98000,1,2.22096,0,0.06154,0.06025,0.07455,0.99926,0.02748,0.02313,0.04303,0.99957,0.03946,0.04879,0.04262,0.99958,0.03013,0.02317,0.03081,0.99969
0.99000,1,2.17564,0,0.06026,0.06350,0.07513,0.99925,0.02707,0.02344,0.04324,0.99957,0.03870,0.04149,0.04299,0.99957,0.02975,0.02341,0.03102,0.99969
1.00000,1,2.12667,0,0.05942,0.06308,0.07570,0.99925,0.02620,0.02251,0.04344,0.99957,0.03810,0.04072,0.04337,0.99957,0.02908,0.02282,0.03123,0.99969
1.01000,1,2.07793,0,0.05833,0.06261,0.07627,0.99924,0.02552,0.02175,0.04364,0.99957,0.03737,0.03977,0.04373,0.99957,0.02852,0.02231,0.03143,0.99969
1.02000,1,2.03423,0,0.05707,0.06217,0.07684,0.99924,0.02512,0.02123,0.04383,0.99956,0.03655,0.03875,0.04408,0.99956,0.02813,0.02194,0.03163,0.99969
1.03000,1,1.99997,0,0.05651,0.06182,0.07740,0.99923,0.02441,0.02049,0.04402,0.99956,0.03612,0.03820,0.04443,0.99956,0.02763,0.02153,0.03183,0.99968
1.04000,1,1.97759,0,0.05581,0.06157,0.07796,0.99923,0.02418,0.02020,0.04420,0.99956,0.03568,0.03769,0.04477,0.99956,0.02745,0.02138,0.03202,0.99968
1.05000,1,1.96648,0,0.05540,0.06144,0.07852,0.99922,0.02406,0.02003,0.04439,0.99956,0.03545,0.03748,0.04511,0.99955,0.02738,0.02137,0.03222,0.99968
