subj,time,RSh_x,RSh_y,RSh_z,REl_x,REl_y,REl_z,RWr_x,RWr_y,RWr_z,elbow_moment,act_BIClong,act_BICshort,act_BRA,act_BRD_hand,frc_BIClong,frc_BICshort,frc_BRA,frc_BRD_hand,MF_BIClong,MF_BICshort,MF_BRA,MF_BRD_hand
s11,5.72,-0.06098992680767118,1.322173649065896,-0.0677754716555759,-0.1077192064534134,1.0544371840958524,-0.06232942047978516,-0.14422992183436895,0.8535527570403294,0.05385452368948158,7.59128,0.23305,0.11363,0.13637,0.10095,138.07427,49.286,134.61756,24.5228,0.91008,0.60045,0.44431,0.50864
s11,5.73,-0.06087968171281263,1.322093737821399,-0.0679477211936132,-0.10772827168674351,1.0543809366843573,-0.06234733024274723,-0.14430780771375537,0.8538420109205314,0.05434112546817111,7.69312,0.23674,0.11573,0.13892,0.10263,139.62191,49.99674,136.75569,24.8119,0.91205,0.60188,0.44534,0.50973
s11,5.74,-0.060769436617954094,1.3220138265769024,-0.06811997073165046,-0.10773733692007362,1.0543246892728622,-0.062365240005709296,-0.14438569359314177,0.8541312648007332,0.054827727246860594,7.80017,0.24059,0.11797,0.14153,0.10441,141.19797,50.74924,138.91359,25.11546,0.91404,0.60335,0.4464,0.51084
s11,5.75,-0.0606272918680055,1.321880541705053,-0.06830025299735445,-0.1077302685122199,1.0543094367137118,-0.06269500864920433,-0.14444294176478079,0.8544078185219199,0.055162446560271666,7.91187,0.24461,0.12033,0.14421,0.10628,142.79666,51.52869,141.08008,25.42626,0.91607,0.60484,0.44748,0.51197
s11,5.76,-0.0604851471180569,1.3217472568332036,-0.06848053526305843,-0.10772320010436617,1.0542941841545614,-0.06302477729269935,-0.1445001899364198,0.8546843722431066,0.055497165873682745,8.02756,0.24877,0.12281,0.14692,0.10824,144.39826,52.33018,143.22879,25.74566,0.91814,0.60635,0.44858,0.51312
s11,5.77,-0.06026496203337242,1.321580207656336,-0.06859169888409514,-0.10767559413739962,1.0543153130243903,-0.06355111045430983,-0.1444732986382073,0.8549060473739202,0.05548047316619586,8.14651,0.25304,0.12539,0.14964,0.11027,145.98727,53.14628,145.33743,26.06646,0.92024,0.6079,0.44971,0.51428
s11,5.78,-0.06004477694868793,1.3214131584794686,-0.06870286250513186,-0.10762798817043305,1.0543364418942192,-0.06407744361592035,-0.14444640733999478,0.8551277225047338,0.055463780458708964,8.26793,0.2574,0.12806,0.15236,0.11237,147.5386,53.97146,147.37953,26.38784,0.92237,0.60947,0.45086,0.51547
s11,5.79,-0.05976617034912988,1.321225567351505,-0.06869665528464276,-0.10755607336284068,1.0543863215963352,-0.06463623152393021,-0.14434900258529287,0.8553162428818581,0.05524371627958111,8.39093,0.26182,0.13081,0.15504,0.11451,149.03784,54.79622,149.32722,26.70468,0.92455,0.61107,0.45204,0.51668
s11,5.8,-0.05948756374957183,1.3210379762235414,-0.06869044806415367,-0.10748415855524829,1.0544362012984512,-0.06519501943194006,-0.14425159783059094,0.8555047632589824,0.055023652100453256,8.51457,0.26625,0.13363,0.15765,0.1167,150.46087,55.61285,151.15327,27.01396,0.92675,0.61269,0.45324,0.5179
s11,5.81,-0.0592314259355368,1.3208628174720012,-0.06862049824003662,-0.1074329870167934,1.0545036910319319,-0.0656958253814311,-0.14416920661662455,0.8557093938664143,0.054941734377686374,8.63786,0.27066,0.13649,0.16016,0.11892,151.78134,56.41334,152.82986,27.31427,0.92899,0.61434,0.45447,0.51915
s11,5.82,-0.05897528812150174,1.320687658720461,-0.06855054841591957,-0.1073818154783385,1.0545711807654126,-0.06619663133092217,-0.14408681540265816,0.8559140244738462,0.054859816654919485,8.75977,0.27502,0.13938,0.16255,0.12113,152.98205,57.18756,154.33213,27.59843,0.93126,0.61602,0.45573,0.52041
s11,5.83,-0.05881696975493928,1.3205632265827867,-0.06849125432238577,-0.10738664405430097,1.0546487301340914,-0.06661272183587053,-0.14412417393650748,0.8561738143771318,0.05516704983732924,8.87919,0.27927,0.14228,0.16477,0.12334,154.03886,57.92606,155.634,27.86411,0.93355,0.61771,0.45702,0.52169
s11,5.84,-0.05865865138837682,1.3204387944451124,-0.06843196022885198,-0.10739147263026344,1.0547262795027703,-0.0670288123408189,-0.1441615324703568,0.8564336042804173,0.055474283019738994,8.99503,0.28339,0.14515,0.16681,0.12553,154.93198,58.61841,156.71168,28.10693,0.93588,0.61943,0.45833,0.52298
s11,5.85,-0.058633694599954544,1.320382111155653,-0.06842495094484016,-0.1074750694464657,1.0547982469756394,-0.06737374317557339,-0.1444245125807077,0.8567675107249347,0.05629792081266603,9.10615,0.28732,0.14798,0.16862,0.12766,155.63993,59.25482,157.54449,28.32362,0.93823,0.62117,0.45967,0.52428
s11,5.86,-0.05860873781153226,1.3203254278661938,-0.06841794166082833,-0.10755866626266798,1.0548702144485085,-0.06771867401032793,-0.14468749269105866,0.8571014171694523,0.05712155860559314,9.21144,0.29102,0.15075,0.1702,0.12973,156.14506,59.82535,158.11478,28.5097,0.94059,0.62292,0.46104,0.5256
s11,5.87,-0.05870121159181062,1.32033294552755,-0.06849782475794153,-0.10772112490393156,1.0549177459805223,-0.06804623638584499,-0.14524301789081318,0.8575550280440394,0.0584572417946032,9.30976,0.29445,0.15341,0.1715,0.13172,156.43071,60.32009,158.40736,28.66195,0.94298,0.62468,0.46244,0.52693
s11,5.88,-0.05879368537208897,1.3203404631889064,-0.06857770785505474,-0.10788358354519513,1.0549652775125364,-0.06837379876136206,-0.14579854309056772,0.8580086389186266,0.059792924983613265,9.40004,0.29756,0.15595,0.17251,0.13359,156.48271,60.72975,158.41102,28.77715,0.94537,0.62646,0.46386,0.52826
s11,5.89,-0.05893820027878223,1.320398777008655,-0.06875771383523006,-0.10805398205079651,1.0549826433432414,-0.06877510453895444,-0.14657368721060005,0.8587131595361432,0.061483831272289076,9.48122,0.30032,0.15834,0.17321,0.13534,156.28889,61.04579,158.1184,28.85279,0.94778,0.62824,0.46531,0.5296
s11,5.9,-0.0590827151854755,1.3204570908284037,-0.06893771981540542,-0.10822438055639792,1.0550000091739467,-0.06917641031654687,-0.14734883133063242,0.85941768015366,0.06317473756096503,9.55231,0.30269,0.16055,0.17359,0.13694,155.84051,61.26066,157.52639,28.88635,0.95019,0.63003,0.46678,0.53094
s11,5.91,-0.05921202281608004,1.3205422321238216,-0.06918819760846753,-0.10830638559927239,1.0549871774442647,-0.06978351607320071,-0.14810449902680803,0.8605336661645069,0.06505354939363239,9.61238,0.30463,0.16255,0.17363,0.13838,155.13279,61.36737,156.63517,28.8759,0.9526,0.63181,0.46828,0.53228
s11,5.92,-0.05934133044668458,1.3206273734192393,-0.06943867540152963,-0.10838839064214686,1.0549743457145826,-0.07039062182985457,-0.14886016672298363,0.8616496521753538,0.06693236122629975,9.6606,0.30611,0.16432,0.17333,0.13963,154.16232,61.36096,155.44965,28.82052,0.955,0.63359,0.46979,0.53362
s11,5.93,-0.05942475989441434,1.3206995098979117,-0.06971279705252775,-0.10839458565159461,1.0549318156641068,-0.07126525715225583,-0.1493832452519464,0.8632084991980289,0.06888736518925027,9.69626,0.3071,0.16583,0.17269,0.14069,152.93096,61.23723,153.97772,28.71944,0.95739,0.63537,0.47132,0.53495
s11,5.94,-0.05950818934214411,1.3207716463765844,-0.0699869187035259,-0.10840078066104238,1.054889285613631,-0.07213989247465717,-0.1499063237809092,0.8647673462207042,0.07084236915220098,9.71873,0.3076,0.16706,0.1717,0.14154,151.44456,60.99354,152.23068,28.57212,0.95977,0.63713,0.47287,0.53627
s11,5.95,-0.05954414084542786,1.3207854901106262,-0.07022020575204843,-0.10845498297319726,1.0548438273202025,-0.07312001895986832,-0.1502236280448324,0.866646367389971,0.07277055403046256,9.72754,0.30757,0.168,0.17038,0.14216,149.71023,60.62936,150.22347,28.37957,0.96212,0.63888,0.47443,0.53759
s11,5.96,-0.059580092348711616,1.3207993338446677,-0.07045349280057098,-0.10850918528535215,1.054798369026774,-0.07410014544507947,-0.15054093230875565,0.8685253885592379,0.07469873890872414,9.72237,0.30554,0.16747,0.17034,0.1417,147.02942,59.73881,149.0773,27.97569,0.96446,0.64061,0.476,0.53889
s11,5.97,-0.05958219060422457,1.3207270442584393,-0.07054691250295836,-0.10870082184763813,1.0548367471935087,-0.07492549889740305,-0.15084294401756698,0.870660991691576,0.07657686148039322,9.70306,0.30202,0.16589,0.171,0.14046,143.69144,58.48206,148.34377,27.42571,0.96676,0.64232,0.47757,0.54018
s11,5.98,-0.05958428885973754,1.3206547546722107,-0.07064033220534574,-0.10889245840992413,1.0548751253602435,-0.07575085234972671,-0.15114495572637832,0.8727965948239143,0.07845498405206247,9.6696,0.29803,0.16402,0.17131,0.13901,140.19788,57.14199,147.28172,26.84656,0.96904,0.64401,0.47914,0.54146
s11,5.99,-0.05956759046464777,1.3205030712993633,-0.07053330621561896,-0.10920747669073406,1.0551019841643692,-0.07635232887636918,-0.1515307348636501,0.8753236366388357,0.0804510380413689,9.62217,0.2936,0.16186,0.17127,0.13735,136.58019,55.72989,145.90167,26.24275,0.97129,0.64567,0.48071,0.54272
s11,6.0,-0.059550892069558,1.3203513879265156,-0.07042628022589219,-0.109522494971544,1.0553288429684948,-0.07695380540301165,-0.15191651400092188,0.8778506784537572,0.08244709203067532,9.56111,0.28877,0.15944,0.17087,0.1355,132.86873,54.25762,144.21955,25.61947,0.9735,0.64731,0.48228,0.54396
s11,6.01,-0.05952591121263229,1.320158561836622,-0.07021065274767783,-0.10994131415173766,1.0557179540211163,-0.07751031245723752,-0.15228694702107906,0.8809567038652818,0.08489114456950203,9.48697,0.28358,0.15678,0.17012,0.13348,129.09339,52.73729,142.25607,24.98175,0.97567,0.64891,0.48384,0.54518
s11,6.02,-0.05950093035570658,1.3199657357467285,-0.06999502526946347,-0.11036013333193133,1.0561070650737379,-0.0780668195114634,-0.15265738004123625,0.8840627292768064,0.08733519710832875,9.40041,0.27809,0.15389,0.16903,0.13131,125.28358,51.18074,140.03565,24.3346,0.9778,0.65048,0.48538,0.54638
s11,6.03,-0.059484204623351924,1.3197775714134725,-0.0698969754877816,-0.1109277906492399,1.056457888817272,-0.07882745203211189,-0.15282652967215016,0.8878379447438697,0.09054623056284006,9.3023,0.27234,0.15081,0.16762,0.129,121.46827,49.59933,137.58593,23.68235,0.97989,0.65202,0.48691,0.54755
s11,6.04,-0.059467478890997266,1.3195894070802165,-0.06979892570609976,-0.11149544796654842,1.0568087125608059,-0.07958808455276031,-0.15299567930306404,0.8916131602109326,0.09375726401735109,9.19362,0.26639,0.14756,0.1659,0.12659,117.67211,48.00449,134.93715,23.03039,0.98193,0.65353,0.48842,0.5487
s11,6.05,-0.05947216442065893,1.3194404397730162,-0.06999714116796335,-0.11220060948581326,1.0569327370603263,-0.08068388736518183,-0.152785613917572,0.8960700705733753,0.09789847352132783,9.07548,0.26028,0.14416,0.1639,0.12408,113.92216,46.40622,132.1213,22.38155,0.98392,0.65499,0.48992,0.54983
s11,6.06,-0.059476849950320605,1.3192914724658158,-0.07019535662982694,-0.11290577100507809,1.057056761559847,-0.08177969017760334,-0.15257554853207994,0.9005269809358181,0.10203968302530457,8.94907,0.25408,0.14064,0.16164,0.12149,110.23867,44.81474,129.17138,21.74048,0.98587,0.65642,0.49139,0.55093
s11,6.07,-0.05949663942147109,1.3192063328030867,-0.07066739930161828,-0.11355962047618205,1.0569486644027173,-0.08307942140070441,-0.15182662409980394,0.9056185677926014,0.10699591286699581,8.81568,0.24782,0.13703,0.15917,0.11886,106.64177,43.23875,126.11968,21.11075,0.98777,0.65782,0.49283,0.55201
s11,6.08,-0.05951642889262158,1.3191211931403577,-0.07113944197340956,-0.11421346994728596,1.0568405672455876,-0.08437915262380538,-0.15107769966752801,0.9107101546493842,0.1119521427086866,8.67662,0.24155,0.13334,0.1565,0.11619,103.14859,41.68645,122.99863,20.49533,0.98958,0.65914,0.49434,0.55305
s11,6.09,-0.0595381850858861,1.3191182620000812,-0.07172249879830982,-0.11459268654207395,1.0566667272052532,-0.08548056826148545,-0.14984018758050904,0.916369452677647,0.1172091082845686,8.53324,0.23533,0.12961,0.15367,0.11351,99.77474,40.16489,119.83949,19.8964,0.99135,0.66043,0.49581,0.55406
s11,6.1,-0.059559941279150624,1.3191153308598045,-0.07230555562321007,-0.11497190313686197,1.0564928871649188,-0.08658198389916551,-0.14860267549349007,0.9220287507059098,0.1224660738604506,8.38685,0.22918,0.12587,0.15072,0.11084,96.53038,38.68081,116.67052,19.31772,0.99307,0.66169,0.49724,0.55505
s11,6.11,-0.05957474110005021,1.3191907393546989,-0.07284692038880697,-0.11506347575519799,1.056456455265553,-0.087100252622116,-0.14728067596283237,0.9282669968711934,0.12738624113683,8.23877,0.22315,0.12213,0.14768,0.1082,93.42493,37.23995,113.51928,18.76097,0.99475,0.66292,0.49863,0.55602
s11,6.12,-0.05958954092094979,1.3192661478495933,-0.0733882851544038,-0.115155048373534,1.0564200233661873,-0.08761852134506644,-0.14595867643217478,0.9345052430364764,0.13230640841320895,8.09022,0.21727,0.11842,0.14458,0.10561,90.46526,35.84782,110.40932,18.22976,0.99639,0.66411,0.49998,0.55696
s11,6.13,-0.05960108033260369,1.3193817766423912,-0.07378167771940726,-0.1151517918457781,1.0566304603300976,-0.08749061237402386,-0.14499285771434323,0.9413391264498002,0.1365896981780067,7.94238,0.21157,0.11477,0.14145,0.1031,87.65812,34.51047,107.36658,17.72598,0.99799,0.66527,0.5013,0.55789
s11,6.14,-0.05961261974425759,1.3194974054351891,-0.07417507028441071,-0.1151485353180222,1.0568408972940078,-0.08736270340298129,-0.14402703899651167,0.948173009863124,0.14087298794280445,7.7963,0.20624,0.11131,0.13846,0.10074,85.07138,33.26251,104.505,17.26174,0.99954,0.6664,0.50258,0.55879
s11,6.15,-0.05963814338287658,1.3196102032784156,-0.07435930574158844,-0.11526612918753658,1.0572930624266823,-0.08681643361361878,-0.1435585841712562,0.9554595026846687,0.14443417451170604,7.65296,0.20113,0.10795,0.1355,0.09848,82.63847,32.07411,101.74382,16.8266,1.00105,0.66749,0.50383,0.55967
s11,6.16,-0.059663667021495566,1.3197230011216419,-0.07454354119876615,-0.11538372305705095,1.0577452275593566,-0.08627016382425633,-0.14309012934600077,0.9627459955062128,0.14799536108060732,7.51318,0.19624,0.1047,0.1326,0.09634,80.35406,30.94761,99.09175,16.42177,1.00253,0.66856,0.50504,0.56053
s11,6.17,-0.059708302139480474,1.3198178979214283,-0.07453486895344902,-0.11577342475506011,1.0583049006096439,-0.08561977557944814,-0.14305750192478842,0.9702218562147578,0.15064193096824213,7.37768,0.1917,0.10134,0.12978,0.09381,78.25913,29.81096,96.57466,15.96042,1.00397,0.6696,0.50622,0.56137
s11,6.18,-0.059752937257465374,1.3199127947212146,-0.07452619670813188,-0.11616312645306927,1.058864573659931,-0.08496938733463995,-0.14302487450357607,0.9776977169233027,0.15328850085587697,7.24704,0.18734,0.09825,0.12704,0.09177,76.27547,28.77897,94.16713,15.58909,1.00537,0.67061,0.50737,0.5622
s11,6.19,-0.059821846226975416,1.3199928482794698,-0.07438299714049333,-0.11688625471026651,1.0592773895870533,-0.08439616651130864,-0.14338651704751987,0.9851156149702418,0.15493778789082982,7.12169,0.18322,0.09529,0.1244,0.08983,74.43175,27.80296,91.8913,15.24237,1.00674,0.67159,0.5085,0.563
s11,6.2,-0.05989075519648546,1.320072901837725,-0.07423979757285479,-0.11760938296746369,1.0596902055141755,-0.08382294568797738,-0.14374815959146364,0.9925335130171804,0.15658707492578253,7.00192,0.17937,0.09246,0.12188,0.088,72.72154,26.88207,89.74965,14.91973,1.00808,0.67255,0.50959,0.5638
s11,6.21,-0.05999857173252317,1.3201364685157082,-0.07397176105934787,-0.11856022374812589,1.059784273283522,-0.08323220562389326,-0.14447698474947043,0.9997063146872955,0.1575108904186865,6.88789,0.17576,0.08976,0.11948,0.08628,71.13836,26.01495,87.74252,14.62059,1.00938,0.67349,0.51066,0.56457
s11,6.22,-0.060106388268560886,1.3202000351936913,-0.07370372454584095,-0.11951106452878807,1.0598783410528687,-0.08264146555980914,-0.14520580990747722,1.0068791163574107,0.15843470591159042,6.77962,0.17233,0.08759,0.11723,0.08517,69.64748,25.31289,85.87984,14.42857,1.01066,0.6744,0.51171,0.56533
s11,6.23,-0.060221156810639644,1.320245060695023,-0.07328412903088165,-0.12044075625323293,1.0597317691424704,-0.08181021171195905,-0.14617178287459043,1.0137263614337144,0.1590379627952551,6.67699,0.1692,0.0851,0.11508,0.08357,68.2918,24.52897,84.12468,14.1556,1.01191,0.67529,0.51273,0.56608
s11,6.24,-0.060335925352718395,1.3202900861963542,-0.07286453351592238,-0.12137044797767771,1.059585197232072,-0.08097895786410905,-0.14713775584170352,1.0205736065100175,0.1596412196789197,6.57976,0.16629,0.08277,0.11307,0.0821,67.03545,23.79829,82.49719,13.90694,1.01314,0.67617,0.51374,0.56682
s11,6.25,-0.06040028615286461,1.3203314104237174,-0.07233536860612175,-0.12209925658483617,1.0594112136055045,-0.07984709971332624,-0.14817558123509017,1.0271878013508227,0.16026013074611428,6.48759,0.16358,0.08057,0.11119,0.08074,65.87021,23.11402,80.99155,13.67849,1.01435,0.67703,0.51472,0.56754
s11,6.26,-0.06046464695301082,1.3203727346510803,-0.07180620369632111,-0.12282806519199464,1.059237229978937,-0.0787152415625434,-0.14921340662847685,1.0338019961916278,0.16087904181330887,6.40002,0.16106,0.07849,0.10945,0.07949,64.78495,22.47135,79.59789,13.46755,1.01553,0.67787,0.51569,0.56826
s11,6.27,-0.06047222866200756,1.3204397820511544,-0.07127618096336603,-0.12337007348628916,1.0592123146993462,-0.07748727856102737,-0.150308886573988,1.0403784819059085,0.16163929834567886,6.3165,0.1587,0.07656,0.10781,0.07835,63.76629,21.8754,78.30332,13.27664,1.01669,0.67869,0.51664,0.56896
s11,6.28,-0.060479810371004306,1.3205068294512288,-0.0707461582304109,-0.12391208178058373,1.0591873994197551,-0.07625931555951122,-0.15140436651949926,1.0469549676201897,0.16239955487804894,6.2364,0.15649,0.07472,0.1063,0.07728,62.81221,21.30969,77.1083,13.09649,1.01783,0.6795,0.51757,0.56966
s11,6.29,-0.06044073928811454,1.320618815949636,-0.07030454273909559,-0.12436127279459284,1.0594248140177998,-0.07525077033693764,-0.15268511188741857,1.0535873951643597,0.1630010840847484,6.15905,0.15441,0.07301,0.10489,0.07631,61.9046,20.78247,75.99119,12.9312,1.01896,0.6803,0.51849,0.57035
s11,6.3,-0.06040166820522477,1.3207308024480429,-0.06986292724778029,-0.12481046380860196,1.0596622286158446,-0.07424222511436404,-0.1539658572553379,1.0602198227085295,0.16360261329144782,6.08372,0.15245,0.07137,0.10357,0.07538,61.04091,20.27739,74.95169,12.77282,1.02007,0.68108,0.5194,0.57103
s11,6.31,-0.060294328181141534,1.3208733305887512,-0.06957453758259463,-0.12523495247382788,1.0601858205442856,-0.07360500589776882,-0.15547396521351545,1.0668029132932775,0.16365656151243585,6.00965,0.15057,0.06982,0.10232,0.07452,60.2066,19.80056,73.97053,12.62372,1.02116,0.68185,0.52029,0.5717
s11,6.32,-0.06018698815705828,1.3210158587294596,-0.06928614791740895,-0.1256594411390538,1.0607094124727265,-0.07296778668117354,-0.1569820731716931,1.0733860038780259,0.16371050973342388,5.93607,0.14875,0.06834,0.10114,0.07369,59.39395,19.34416,73.03816,12.48012,1.02224,0.68261,0.52117,0.57237
s11,6.33,-0.0599932717928129,1.32114859754046,-0.06920887808115346,-0.12612975852621675,1.0613437749250434,-0.07259835255017041,-0.15853089591566977,1.0797433028432948,0.16337165622098035,5.86222,0.14698,0.06691,0.1,0.0729,58.59455,18.90484,72.14283,12.34023,1.0233,0.68336,0.52204,0.57303
s11,6.34,-0.059799555428567526,1.3212813363514604,-0.06913160824489797,-0.1266000759133797,1.0619781373773602,-0.07222891841916727,-0.16007971865964646,1.0861006018085637,0.16303280270853682,5.78735,0.14523,0.06555,0.09889,0.07215,57.79869,18.48565,71.2684,12.20398,1.02434,0.68409,0.52289,0.57368
s11,6.35,-0.059540110547906935,1.3213783790086402,-0.06926123319146353,-0.1271930883858778,1.0624237140788129,-0.07194669010254583,-0.16138400186759236,1.09213207062749,0.16291423809694608,5.71078,0.14349,0.0642,0.0978,0.07138,57.00577,18.06798,70.41519,12.06538,1.02538,0.68482,0.52373,0.57433
