time,base_X,base_Y,base_Z,base_Ox,base_Oy,base_Oz,r_humerus_X,r_humerus_Y,r_humerus_Z,r_humerus_Ox,r_humerus_Oy,r_humerus_Oz,r_ulna_radius_hand_X,r_ulna_radius_hand_Y,r_ulna_radius_hand_Z,r_ulna_radius_hand_Ox,r_ulna_radius_hand_Oy,r_ulna_radius_hand_Oz,load_2kg_X,load_2kg_Y,load_2kg_Z,load_2kg_Ox,load_2kg_Oy,load_2kg_Oz,center_of_mass_X,center_of_mass_Y,center_of_mass_Z,act_TRIlong,act_TRIlat,act_TRImed,act_BIClong,act_BICshort,act_BRA,act_DELT_ant,act_DELT_post,act_PECT,act_LAT,act_BRD_hand,act_shoulder_assist,act_elbow_assist,force_TRIlong,force_TRIlat,force_TRImed,force_BIClong,force_BICshort,force_BRA,force_DELT_ant,force_DELT_post,force_PECT,force_LAT,force_BRD_hand,force_shoulder_assist,force_elbow_assist,act_biceps,act_triceps,act_deltoid,force_biceps,force_triceps,force_deltoid,id_shoulder_moment,id_elbow_moment,q_shoulder,q_elbow
0.23,0.0,0.8,0.0,-0.0,0.0,-0.0,-0.017545,0.612504,0.17,-0.0,0.0,-0.0,-0.00429787,0.32126215,0.15734109,0.11005455,0.08494615,2.25704671,0.02866653,0.1987825,0.23905719,-17.55244805,12.01012002,92.23014917,0.00333862,0.37647392,0.19198446,0.01007035,0.01027089,0.01029015,0.02057196,0.01380601,0.0244734,0.02045362,0.01041819,0.0146531,0.01087535,0.01146805,0.04960277,0.05113018,8.31869812,5.03872848,4.68656926,10.36503779,5.72472415,22.96898571,17.8428747,7.71061994,5.70919875,0.78727525,1.54068474,2.48013853,1.53390543,0.017579855,0.010210463333333334,0.015174970000000001,10.149858097500001,6.014665286666666,10.420897796666667,2.90217052,1.69251284,0.0,2.26140519
0.24,0.0,0.8,0.0,-0.0,0.0,-0.0,-0.017545,0.612504,0.17,-0.0,0.0,-0.0,-0.00341569,0.32129916,0.15729607,0.12341313,0.09573702,2.53581074,0.0301589,0.19896172,0.23897676,-17.59566517,11.93568974,92.50498823,0.00414218,0.37655083,0.19194187,0.0100689,0.01026796,0.01028742,0.02116061,0.01405323,0.02508282,0.02085142,0.01042497,0.01484992,0.010899,0.01152577,0.05064205,0.05264818,8.34958321,5.0666109,4.71331905,10.65007715,5.8199795,23.4899143,18.1898993,7.71564499,5.78588602,0.78898766,1.54756043,2.53210251,1.57944551,0.017955607499999998,0.010208093333333333,0.015375436666666667,10.376882844999999,6.0431710533333325,10.563810103333333,2.97011527,1.74862328,0.0,2.54071868
0.25,0.0,0.8,0.0,-0.0,0.0,-0.0,-0.017545,0.612504,0.17,-0.0,0.0,-0.0,-0.00247217,0.32134352,0.15724774,0.13764559,0.10735271,2.83402501,0.0317544,0.19916151,0.23889047,-17.64148053,11.85584204,92.79885935,0.00500137,0.37663744,0.19189617,0.01006748,0.01026193,0.01028123,0.02176182,0.01428963,0.02569572,0.02123596,0.01042632,0.01502069,0.01091051,0.01156625,0.05167491,0.05419954,8.38088265,5.0938083,4.73934356,10.94043271,5.9101881,24.01164908,18.52535645,7.71664155,5.85242225,0.78982085,1.55220103,2.58374573,1.6259863,0.018328354999999998,0.010203546666666667,0.015560990000000002,10.60361773,6.071344836666666,10.698140083333334,3.03728971,1.80591129,0.0,2.83952343
0.26,0.0,0.8,0.0,-0.0,0.0,-0.0,-0.017545,0.612504,0.17,-0.0,0.0,-0.0,-0.00146656,0.32139624,0.15719604,0.15275191,0.1198175,3.15194562,0.03345417,0.19938366,0.23879819,-17.68984775,11.77046513,93.11198645,0.00591682,0.37673472,0.19184729,0.01006613,0.01026117,0.01028089,0.02240052,0.01459729,0.02631901,0.02163147,0.01043861,0.0152413,0.01094612,0.01164516,0.05266835,0.05576766,8.41256465,5.12444873,4.76890295,11.24856262,6.02923806,24.54073788,18.87038804,7.72573954,5.93837594,0.7923985,1.56208586,2.63341735,1.67302971,0.018740495,0.01020273,0.01577046,10.845156105,6.101972110000001,10.844834506666666,3.10375883,1.8644397,0.0,3.15807661
0.27,0.0,0.8,0.0,-0.0,0.0,-0.0,-0.017545,0.612504,0.17,-0.0,0.0,-0.0,-0.00039828,0.32145838,0.15714089,0.16872905,0.13315526,3.48979068,0.03525908,0.1996301,0.23869982,-17.74070729,11.67945459,93.4445539,0.00688904,0.37684368,0.19179518,0.0100648,0.01025522,0.01027476,0.02304883,0.01487543,0.02694422,0.02200777,0.01044097,0.01541534,0.01095961,0.01169157,0.05366583,0.05737462,8.44449629,5.15329053,4.79659498,11.56038625,6.135419,25.06938836,19.19865536,7.72748504,6.00618571,0.7933748,1.56770729,2.68329148,1.72123856,0.0191400125,0.01019826,0.015954693333333336,11.083225225,6.1314606,10.977442036666666,3.16958398,1.92426686,0.0,3.49659733
0.28,0.0,0.8,0.0,-0.0,0.0,-0.0,-0.017545,0.612504,0.17,-0.0,0.0,-0.0,0.00073316,0.32153112,0.15708222,0.18557107,0.14738942,3.84774095,0.03716978,0.19990286,0.23859526,-17.79398659,11.58271343,93.79670738,0.0079184,0.37696539,0.19173977,0.01005724,0.01014249,0.01015033,0.0238039,0.01570079,0.02752077,0.02251551,0.0102364,0.01607934,0.01069238,0.01162971,0.0543676,0.05885898,8.4713529,5.12888082,4.7694733,11.92452182,6.4662773,25.55078347,19.64158234,7.5760775,6.26489867,0.77402991,1.55891906,2.71838002,1.76576945,0.0196637925,0.010116686666666666,0.01627708333333333,11.3751254125,6.123235673333333,11.160852836666665,3.2348223,1.98544635,0.0,3.85526735
0.29,0.0,0.8,0.0,-0.0,0.0,-0.0,-0.017545,0.612504,0.17,-0.0,0.0,-0.0,0.00192808,0.32161568,0.15701998,0.20326908,0.162543,4.22594065,0.03918666,0.20020404,0.23848439,-17.84960028,11.4801521,94.16855468,0.00900513,0.37710099,0.19168101,0.01005582,0.01013858,0.01014631,0.02449375,0.01612095,0.02815241,0.02289858,0.01023774,0.01633738,0.01072523,0.01173786,0.05530351,0.06050651,8.50344832,5.15987466,4.79930878,12.25469248,6.62910534,26.08147459,19.97575905,7.57707267,6.36543788,0.77640791,1.57303427,2.76517549,1.81519535,0.020126242500000002,0.01011357,0.016491233333333334,11.63457667,6.154210586666667,11.306089866666667,3.29952606,2.04802646,0.0,4.23423182
0.3,0.0,0.8,0.0,-0.0,0.0,-0.0,-0.017545,0.612504,0.17,-0.0,0.0,-0.0,0.00318669,0.32171334,0.1569541,0.2218113,0.1786385,4.62449815,0.04130991,0.20053588,0.23836713,-17.90745037,11.37168862,94.56016664,0.01014937,0.37725168,0.19161885,0.01005446,0.01013474,0.01014234,0.02520823,0.01656766,0.02878904,0.0232793,0.01023962,0.01659956,0.01076121,0.01185456,0.0562236,0.06218168,8.53559168,5.19158507,4.82989088,12.59588559,6.80189055,26.61497767,20.3078807,7.57846233,6.46758888,0.77901242,1.58841126,2.81118003,1.86545037,0.0206048725,0.010110513333333333,0.01670616,11.9002912675,6.18568921,11.451310636666667,3.36374189,2.11204975,0.0,4.63360002
0.31,0.0,0.8,0.0,-0.0,0.0,-0.0,-0.017545,0.612504,0.17,-0.0,0.0,-0.0,0.00450906,0.32182547,0.15688454,0.24118308,0.19569796,5.04348682,0.04353945,0.2009007,0.23824341,-17.9674266,11.25724866,94.97157808,0.0113511,0.37741869,0.19155325,0.01005831,0.01029688,0.0103243,0.02603795,0.01692484,0.02966998,0.02367255,0.01062815,0.01679933,0.01140355,0.01249198,0.05722768,0.06387575,8.57210556,5.30953289,4.95031444,12.99324454,6.93696191,27.37221966,20.65093342,7.86601733,6.54542512,0.825512,1.67368044,2.86138376,1.91627261,0.0212811875,0.010226496666666668,0.017033343333333336,12.2440266375,6.27731763,11.687458623333333,3.42751024,2.17755257,0.0,5.05344621
0.32,0.0,0.8,0.0,-0.0,0.0,-0.0,-0.017545,0.612504,0.17,-0.0,0.0,-0.0,0.0058951,0.3219535,0.15681125,0.26136697,0.21374281,5.4829458,0.04587498,0.2013009,0.23811314,-18.02940676,11.13676569,95.40278877,0.01261019,0.37760333,0.19148416,0.01005721,0.01029053,0.01031774,0.02680691,0.01733176,0.03031966,0.02402531,0.01063795,0.01698823,0.01143285,0.0125738,0.05815335,0.06562189,8.60426062,5.34177708,4.98161079,13.35879454,7.09145877,27.91413533,20.95866681,7.87327179,6.61902427,0.82763349,1.6846449,2.90766772,1.96865683,0.0217580325,0.010221826666666668,0.017217163333333334,12.512258385,6.309216163333333,11.816987623333333,3.49086497,2.24456477,0.0,5.49381036
0.33,0.0,0.8,0.0,-0.0,0.0,-0.0,-0.017545,0.612504,0.17,-0.0,0.0,-0.0,0.00734463,0.32209891,0.15673417,0.28234273,0.23279391,5.94288081,0.04831596,0.20173899,0.23797626,-18.09325705,11.01018113,95.85376446,0.01392639,0.37780694,0.19141155,0.01005615,0.01028432,0.01031129,0.02760659,0.01776667,0.03097343,0.02437498,0.0106484,0.01717795,0.01146333,0.01265963,0.05906484,0.06739388,8.63620845,5.37465765,5.01358412,13.73816678,7.25635526,28.45843094,21.26370384,7.88100731,6.69294398,0.82983995,1.69629865,2.9532422,2.02181635,0.02225158,0.010217253333333334,0.017400443333333335,12.7873129075,6.341483406666666,11.945885043333334,3.55383315,2.31310937,0.0,5.95469899
0.34,0.0,0.8,0.0,-0.0,0.0,-0.0,-0.017545,0.612504,0.17,-0.0,0.0,-0.0,0.0088573,0.32226324,0.15665328,0.30408741,0.25287143,6.42326498,0.05086162,0.20221752,0.23783272,-18.15883253,10.87744455,96.32443788,0.01529931,0.37803091,0.19133539,0.01005534,0.01028747,0.01031526,0.02845402,0.01830529,0.03164234,0.0247532,0.01068281,0.0174436,0.01154122,0.0128166,0.05992952,0.06917158,8.6680613,5.41299436,5.05124448,14.13974057,7.46241897,29.01538893,21.59365199,7.90647302,6.79644515,0.83547844,1.71764804,2.99647583,2.07514729,0.022804562499999997,0.010219356666666667,0.017626536666666665,13.0837991275,6.37743338,12.09885672,3.61643526,2.38320252,0.0,6.43608597
0.35,0.0,0.8,0.0,-0.0,0.0,-0.0,-0.017545,0.612504,0.17,-0.0,0.0,-0.0,0.01043265,0.32244808,0.15656853,0.32657538,0.27399477,6.92403957,0.05351096,0.20273915,0.23768247,-18.22597757,10.73851387,96.81470979,0.01672844,0.37827668,0.19125565,0.01005435,0.01028167,0.01030922,0.02931606,0.01880209,0.0323018,0.02509798,0.01069577,0.01763832,0.01157654,0.01291477,0.06081214,0.070991,8.69934827,5.44713955,5.0845922,14.54695004,7.65016378,29.56260066,21.89442672,7.91606395,6.87231283,0.83803513,1.73129201,3.04060682,2.12972991,0.02333368,0.01021508,0.01781069,13.3727516225,6.410360006666667,12.227601166666666,3.67868537,2.45485339,0.0,6.93791327
0.36,0.0,0.8,0.0,-0.0,0.0,-0.0,-0.017545,0.612504,0.17,-0.0,0.0,-0.0,0.01207008,0.32265506,0.1564799,0.34977845,0.29618254,7.44511485,0.05626273,0.20330657,0.23752546,-18.29452637,10.59335559,97.32445,0.01821317,0.3785457,0.1911723,0.01005338,0.01027607,0.01030338,0.03021094,0.01933061,0.03296285,0.0254399,0.01070955,0.01783418,0.0116134,0.01301795,0.06168059,0.07283193,8.73017771,5.48183722,5.11855045,14.96878993,7.84951403,30.11034853,22.19269504,7.92625928,6.94862486,0.84070347,1.74579145,3.08402929,2.18495803,0.0238805875,0.010210943333333333,0.017994543333333335,13.668610985,6.443521793333333,12.355859726666667,3.74059164,2.52806422,0.0,7.46009182
0.37,0.0,0.8,0.0,-0.0,0.0,-0.0,-0.017545,0.612504,0.17,-0.0,0.0,-0.0,0.01376885,0.32288588,0.15638736,0.37366586,0.31945241,7.9863708,0.05911548,0.20392252,0.23736168,-18.36430349,10.44194507,97.8534984,0.01975274,0.37883947,0.19108532,0.01005257,0.01027667,0.01030445,0.03114726,0.01994159,0.03363199,0.02580201,0.01074108,0.01808434,0.01168522,0.013175,0.0625123,0.07467971,8.76059355,5.52027009,5.15644494,15.40943781,8.08091252,30.66471912,22.50859289,7.94959594,7.04609597,0.84590279,1.76771642,3.12561501,2.24039138,0.024473959999999996,0.01021123,0.018209143333333334,13.9806964675,6.47910286,12.501428266666665,3.8021568,2.60283039,0.0,8.0025022
0.38,0.0,0.8,0.0,-0.0,0.0,-0.0,-0.017545,0.612504,0.17,-0.0,0.0,-0.0,0.0155281,0.32314222,0.15629089,0.39820443,0.34382106,8.54765794,0.0620675,0.20458981,0.23719111,-18.43512448,10.28426672,98.40166606,0.02134627,0.37915952,0.19099472,0.01005164,0.01027159,0.01029913,0.03210879,0.02053747,0.03429323,0.02613945,0.01075751,0.01828519,0.01172724,0.01329184,0.06335111,0.07655739,8.79025863,5.5560329,5.19161023,15.86078485,8.30466724,31.21129505,22.80295711,7.96175861,7.12435196,0.84894416,1.7844581,3.16755525,2.2967218,0.025057832500000002,0.010207453333333333,0.01839405,14.290301310000002,6.51263392,12.629689226666668,3.86337875,2.67914048,0.0,8.56499545
0.39,0.0,0.8,0.0,-0.0,0.0,-0.0,-0.017545,0.612504,0.17,-0.0,0.0,-0.0,0.01734683,0.32342584,0.15619047,0.42335861,0.36930408,9.12879804,0.06511689,0.20531123,0.23701373,-18.50679643,10.12031435,98.96873625,0.02299277,0.37950737,0.19090047,0.0100507,0.01026675,0.01029407,0.03310502,0.02116757,0.03495298,0.02647428,0.01077502,0.01848774,0.01177136,0.01341499,0.06417486,0.07845013,8.81921379,5.59225236,5.22730906,16.32747323,8.54068013,31.75608153,23.09504508,7.97471976,7.20326709,0.85213826,1.80227065,3.20874323,2.35350386,0.02566014,0.01020384,0.018579013333333335,14.606626384999998,6.546258403333333,12.757677309999998,3.92425125,2.75697644,0.0,9.14739382
0.4,0.0,0.8,0.0,-0.0,0.0,-0.0,-0.017545,0.612504,0.17,-0.0,0.0,-0.0,0.01922392,0.32373849,0.1560861,0.44909057,0.39591586,9.72958493,0.06826148,0.20608964,0.23682955,-18.57911871,9.95009138,99.55446552,0.02469112,0.37988458,0.19080258,0.01005,0.01027244,0.0103008,0.03414596,0.02191886,0.03562293,0.02685214,0.01082604,0.01879108,0.01188092,0.0136373,0.06494215,0.08033258,8.84758515,5.63451968,5.26940167,16.8143664,8.82383565,32.30985003,23.4246758,8.01247578,7.32145552,0.86006912,1.83365486,3.24710746,2.40997754,0.0263312625,0.010207746666666668,0.018823086666666666,14.945426735,6.5838355,12.919535699999999,3.98476455,2.83631373,0.0,9.74949154
0.41,0.0,0.8,0.0,-0.0,0.0,-0.0,-0.017545,0.612504,0.17,-0.0,0.0,-0.0,0.02115809,0.32408193,0.15597778,0.47536032,0.42366948,10.34978523,0.07149891,0.20692787,0.23663858,-18.6518836,9.77361113,100.15858473,0.02644009,0.3802927,0.19070105,0.01004902,0.01026829,0.01029648,0.03521252,0.02262028,0.03627647,0.02718491,0.01084782,0.01900255,0.01193336,0.0137798,0.06573269,0.08224665,8.874858,5.67165894,5.30620858,17.31201081,9.08506025,32.84860815,23.71497189,8.02859657,7.40385217,0.86386556,1.8545737,3.28663435,2.46739936,0.026972267499999997,0.010204596666666666,0.01901176,15.2750632275,6.617575173333333,13.04914021,4.0449061,2.91712146,0.0,10.37105554
0.42,0.0,0.8,0.0,-0.0,0.0,-0.0,-0.017545,0.612504,0.17,-0.0,0.0,-0.0,0.02314798,0.32445796,0.1558655,0.50212578,0.45257662,10.9891391,0.0748266,0.20782875,0.23644084,-18.72487705,9.5908971,100.78080018,0.02823833,0.38073329,0.1905959,0.01004797,0.01026441,0.01029246,0.0363167,0.02335673,0.03692505,0.0275158,0.01087127,0.01921711,0.01198914,0.01393087,0.06650622,0.08416702,8.90114844,5.70914607,5.34346293,17.82627888,9.35848068,33.38292593,24.00362405,8.04595368,7.4874491,0.86790331,1.87692072,3.32531088,2.52501054,0.0276323375,0.010201613333333333,0.019201393333333334,15.6111515525,6.65125248,13.179008943333331,4.10466113,2.99936255,0.0,11.01182624
0.43,0.0,0.8,0.0,-0.0,0.0,-0.0,-0.017545,0.612504,0.17,-0.0,0.0,-0.0,0.02519206,0.32486832,0.15574929,0.52934294,0.48264745,11.64736105,0.07824174,0.20879509,0.23623638,-18.79787945,9.40198323,101.42079463,0.03008437,0.38120789,0.19048713,0.01004682,0.01026081,0.01028876,0.03746037,0.02412805,0.03756739,0.02784505,0.01089667,0.0194354,0.01204883,0.01409151,0.0672618,0.08609015,8.92635314,5.74693429,5.38112703,18.35805053,9.64390584,33.9118117,24.29084954,8.06474886,7.57250081,0.87222437,1.90085012,3.36308989,2.58270455,0.028311830000000003,0.010198796666666668,0.019392373333333334,15.953654547500001,6.684804819999999,13.309366403333334,4.16401318,3.08299379,0.0,11.67151825
0.44,0.0,0.8,0.0,-0.0,0.0,-0.0,-0.017545,0.612504,0.17,-0.0,0.0,-0.0,0.02728869,0.3253148,0.15562914,0.55696594,0.51389053,12.32414063,0.08174132,0.20982967,0.23602524,-18.87066635,9.20691412,102.07822837,0.03197662,0.38171803,0.19037477,0.01004549,0.01025748,0.01028537,0.03864651,0.02493384,0.03820212,0.02817297,0.01092437,0.01965829,0.0121132,0.01426298,0.06799818,0.088012,8.95035641,5.78497083,5.41915867,18.9087531,9.94104614,34.43418787,24.57691243,8.08525211,7.65934411,0.87688442,1.92655353,3.39990898,2.64035991,0.029011362500000002,0.010196113333333333,0.019585209999999995,16.30263516,6.71816197,13.440502883333332,4.22294462,3.16796601,0.0,12.3498212
0.45,0.0,0.8,0.0,-0.0,0.0,-0.0,-0.017545,0.612504,0.17,-0.0,0.0,-0.0,0.02943611,0.32579914,0.1555051,0.58494722,0.54631268,13.01914323,0.08532211,0.21093521,0.23580747,-18.94300936,9.00574525,102.75274033,0.03391339,0.38226522,0.19025884,0.01004446,0.0102742,0.01030455,0.0398873,0.02593377,0.03885294,0.02860963,0.01102768,0.02009425,0.01232028,0.01464616,0.06862722,0.0898829,8.97351539,5.834456,5.46933302,19.4843251,10.31327329,34.97155,24.95783439,8.16171726,7.82920261,0.89187492,1.98122768,3.43136094,2.69648692,0.0298300425,0.010207736666666668,0.01991052,16.6875940175,6.75910147,13.649584753333334,4.28143702,3.25422413,0.0,13.0464004
0.46,0.0,0.8,0.0,-0.0,0.0,-0.0,-0.017545,0.612504,0.17,-0.0,0.0,-0.0,0.03163244,0.32632304,0.15537718,0.61323765,0.57991891,13.73201086,0.08898069,0.21211438,0.23558316,-19.01467691,8.79854323,103.4439491,0.03589288,0.38285093,0.19013939,0.01004328,0.01028661,0.01031885,0.04118073,0.02691472,0.03948636,0.02902107,0.01111886,0.02047873,0.0125001,0.0149903,0.06925676,0.09175567,8.99537928,5.88163853,5.51719832,20.08374405,10.67544406,35.49385469,25.31676313,8.22919604,7.97900441,0.90489256,2.03105809,3.46283782,2.75267004,0.0306430275,0.010216246666666666,0.02020622,17.0710252225,6.798072043333334,13.841654526666666,4.3394717,3.34170733,0.0,13.76089769
0.47,0.0,0.8,0.0,-0.0,0.0,-0.0,-0.017545,0.612504,0.17,-0.0,0.0,-0.0,0.03387568,0.32688819,0.15524544,0.64178667,0.61471226,14.46236286,0.09271344,0.21336977,0.23535237,-19.08543511,8.58538594,104.151454,0.03791317,0.3834766,0.19001646,0.01004184,0.01031012,0.01034569,0.0425472,0.02800702,0.04012154,0.02950459,0.01125798,0.02098152,0.01276418,0.01545669,0.0698094,0.09358408,9.01580304,5.93530426,5.57203228,20.71693226,11.07914932,36.01847768,25.73856457,8.33216409,8.17490615,0.92400913,2.09793681,3.49047001,2.80752244,0.0315331125,0.01023255,0.020581363333333335,17.4781240175,6.841046526666666,14.081878269999999,4.39703013,3.43034922,0.0,14.4929321
0.48,0.0,0.8,0.0,-0.0,0.0,-0.0,-0.017545,0.612504,0.17,-0.0,0.0,-0.0,0.0361637,0.32749623,0.1551099,0.67054246,0.65069379,15.20979674,0.09651656,0.21470387,0.23511522,-19.15504865,8.36636269,104.87483611,0.03997226,0.38414361,0.18989009,0.01003612,0.01008354,0.01008808,0.04349818,0.02789762,0.04040274,0.02895778,0.01020147,0.01955724,0.01077199,0.01324304,0.07107836,0.09593188,9.03111294,5.8441424,5.47281807,21.14635375,11.00600504,36.22655158,25.26154902,7.5502285,7.61996949,0.77979326,1.80091018,3.55391796,2.8779563,0.031260395,0.010069246666666667,0.019572163333333333,17.5449551375,6.782691136666666,13.477249003333334,4.45409436,3.52007802,0.0,15.24210071
0.49,0.0,0.8,0.0,-0.0,0.0,-0.0,-0.017545,0.612504,0.17,-0.0,0.0,-0.0,0.03849429,0.32814873,0.15497062,0.69945206,0.68786239,15.97388885,0.10038605,0.21611906,0.23487181,-19.22328164,8.14157433,105.61365931,0.04206803,0.3848533,0.18976034,0.01003554,0.01008155,0.01008596,0.044809,0.02887864,0.04097875,0.02927005,0.01020632,0.01986376,0.01084911,0.01354286,0.07171341,0.09781802,9.04975138,5.88215859,5.51120849,21.74943456,11.36170866,36.70035144,25.53396402,7.55381551,7.7393985,0.78537578,1.84548037,3.58567067,2.93454059,0.0320523125,0.010067683333333334,0.019780043333333334,17.9142437575,6.81437282,13.609059343333334,4.51064737,3.61081671,0.0,16.00797932
0.5,0.0,0.8,0.0,-0.0,0.0,-0.0,-0.017545,0.612504,0.17,-0.0,0.0,-0.0,0.04086509,0.32884721,0.15482767,0.72846157,0.72621476,16.75419524,0.10431775,0.21761763,0.23462227,-19.28989851,7.91113334,106.36747126,0.04419828,0.38560694,0.18962727,0.010035,0.01007967,0.01008397,0.04615212,0.02987047,0.04154338,0.0295765,0.01020961,0.02011906,0.01090351,0.01379162,0.07234439,0.09969256,9.06707761,5.92007832,5.54961803,22.36676692,11.7191548,37.16510962,25.80129497,7.55625427,7.83886903,0.78931353,1.88354595,3.6172196,2.99077689,0.0328393975,0.010066213333333332,0.01996839,18.2836443225,6.8455913200000005,13.732139423333331,4.5666734,3.70248323,0.0,16.79012326
0.51,0.0,0.8,0.0,-0.0,0.0,-0.0,-0.017545,0.612504,0.17,-0.0,0.0,-0.0,0.04327368,0.32959312,0.15468111,0.7575163,0.7657453,17.55025235,0.10830732,0.2192017,0.23436672,-19.35466489,7.67516389,107.13580443,0.0463607,0.38640573,0.18949095,0.01003449,0.01007788,0.01008206,0.04752115,0.03088552,0.04209331,0.0298855,0.0102139,0.02038137,0.01096443,0.01405738,0.07295539,0.10154613,9.08307304,5.95784078,5.58798658,22.99536345,12.08316718,37.61797149,26.07085567,7.55942792,7.94107093,0.79372393,1.92440411,3.64776943,3.04638398,0.033639340000000004,0.01006481,0.020160256666666668,18.6552265575,6.876300133333333,13.857118173333333,4.62215827,3.79499078,0.0,17.58806811
0.52,0.0,0.8,0.0,-0.0,0.0,-0.0,-0.017545,0.612504,0.17,-0.0,0.0,-0.0,0.04571752,0.33038783,0.15453101,0.78656096,0.80644603,18.36157785,0.11235028,0.22087326,0.23410533,-19.41734851,7.4338018,107.91817698,0.04855292,0.38725081,0.18935146,0.01003334,0.010077,0.01008178,0.04902017,0.03166615,0.04266255,0.02996626,0.01028966,0.01977851,0.0110115,0.01368251,0.07385942,0.10344666,9.09708077,5.99588759,5.62713355,23.68564761,12.35319168,38.08942253,26.14130453,7.61549563,7.70618472,0.79713165,1.87784174,3.69297093,3.10339988,0.034257845,0.010064039999999998,0.020011476666666667,19.00152589,6.906700636666667,13.82099496,4.67708971,3.888248,0.0,18.40133052
0.53,0.0,0.8,0.0,-0.0,0.0,-0.0,-0.017545,0.612504,0.17,-0.0,0.0,-0.0,0.04819397,0.33123261,0.15437746,0.8155398,0.84830653,19.18767132,0.11644201,0.22263414,0.23383824,-19.47772006,7.18719454,108.71409379,0.05077247,0.3881432,0.18920888,0.01003282,0.0100754,0.0100801,0.05044807,0.03270814,0.04318229,0.03022699,0.01029818,0.01996792,0.01105394,0.01388403,0.07447126,0.10525675,9.11024257,6.03321763,5.66532164,24.3405207,12.72289384,38.51808872,26.36875932,7.62179933,7.77998273,0.80020337,1.91065315,3.72356289,3.15770257,0.035055632499999996,0.010062773333333332,0.020164363333333334,19.3730391025,6.936260613333334,13.923513793333333,4.73145758,3.98215931,0.0,19.22940891
0.54,0.0,0.8,0.0,-0.0,0.0,-0.0,-0.017545,0.612504,0.17,-0.0,0.0,-0.0,0.05070033,0.33212866,0.15422056,0.84439686,0.89131388,20.02801509,0.12057772,0.22448599,0.23356564,-19.53555411,6.93550114,109.52304728,0.05301682,0.38908385,0.18906331,0.01003223,0.01007465,0.01007947,0.05190086,0.03375145,0.04368681,0.03046649,0.01032358,0.02014873,0.01113906,0.01412904,0.07508145,0.10703699,9.12187841,6.07070816,5.70388535,25.00661178,13.09057904,38.93471123,26.57768878,7.6406014,7.85042971,0.80636536,1.94995623,3.75407237,3.2111097,0.03586704,0.010062116666666667,0.020312933333333335,19.74546457,6.96549064,14.02290663,4.78525402,4.07662513,0.0,20.07178425
0.55,0.0,0.8,0.0,-0.0,0.0,-0.0,-0.017545,0.612504,0.17,-0.0,0.0,-0.0,0.05323379,0.33307704,0.15406039,0.87307609,0.93545261,20.88207496,0.12475255,0.22643026,0.23328772,-19.59062995,6.67889204,110.34451833,0.05528335,0.39007363,0.18891484,0.01003177,0.01007322,0.01007796,0.05337364,0.03482267,0.04417181,0.03071632,0.01033482,0.02033538,0.01118748,0.01434608,0.07566429,0.10878328,9.13216502,6.10740782,5.74168863,25.68175129,13.46656187,39.33552874,26.79562889,7.64891717,7.92315475,0.80987067,1.98593644,3.78321436,3.26349836,0.036678550000000004,0.010060983333333334,0.020462173333333333,20.117444585,6.993753823333333,14.122566936666667,4.83847369,4.17154227,0.0,20.92792083
0.56,0.0,0.8,0.0,-0.0,0.0,-0.0,-0.017545,0.612504,0.17,-0.0,0.0,-0.0,0.05579149,0.33407873,0.15389707,0.90152159,0.98070468,21.74930098,0.12896148,0.22846823,0.23300468,-19.64273243,6.41754892,111.17797711,0.05756941,0.39111326,0.18876357,0.01003124,0.01007336,0.01007828,0.05487808,0.03587226,0.04464028,0.03091274,0.01035416,0.02040489,0.01122823,0.01447874,0.07628117,0.11050645,9.14090911,6.14463849,5.78023713,26.37176766,13.83170827,39.72328985,26.96697338,7.66323403,7.95023645,0.81282032,2.01074883,3.81405835,3.31519346,0.03746734,0.01006096,0.020557263333333336,20.4843786525,7.021928243333334,14.193481286666666,4.89111391,4.26680423,0.0,21.79726701
0.57,0.0,0.8,0.0,-0.0,0.0,-0.0,-0.017545,0.612504,0.17,-0.0,0.0,-0.0,0.05837048,0.33513457,0.15373071,0.92967778,1.02704939,22.62912822,0.13319942,0.23060095,0.23271672,-19.69165285,6.15166449,112.02288385,0.05987227,0.39220337,0.18860962,0.01003079,0.01007223,0.01007715,0.05638574,0.03697205,0.04508659,0.03116116,0.01037743,0.02063679,0.0113147,0.01477214,0.07682379,0.1121704,9.14821666,6.18061608,5.81760391,27.06321697,14.21376908,40.09305352,27.18368433,7.6804587,8.04058818,0.81907999,2.05845505,3.84118966,3.36511205,0.03830413,0.010060056666666666,0.020725126666666666,20.857123655,7.048812216666666,14.30157707,4.94317474,4.3623016,0.0,22.67925598
0.58,0.0,0.8,0.0,-0.0,0.0,-0.0,-0.017545,0.612504,0.17,-0.0,0.0,-0.0,0.06096778,0.33624529,0.15356143,0.9574896,1.07446345,23.52097749,0.13746119,0.23282925,0.23242408,-19.7371897,5.8814422,112.87868966,0.06218916,0.3933445,0.1884531,0.01003034,0.0100724,0.01007752,0.05791633,0.03806324,0.0455132,0.03137825,0.01040594,0.02079825,0.01139403,0.01500994,0.07738048,0.11379996,9.15401764,6.21688049,5.85544184,27.76582851,14.59010594,40.44705357,27.37306232,7.7015559,8.10350053,0.824823,2.09905791,3.86902417,3.4139989,0.0391256775,0.010060086666666667,0.020860813333333336,21.2255114825,7.075446656666667,14.392706249999998,4.99465904,4.45792242,0.0,23.57330653
